,SOUTHERN_TIP,UNNAMED_SOUTH_DANELL_FJORD,UNNAMED_DANELL_FJORD,HERLUF_TROLLE-KANGERLULUK-DANELL,UNNAMED_KANGERLULUK,UNNAMED_HERLUF_TROLLE_S,SE_NONAME9,UNNAMED_HERLUF_TROLLE_N,UNNAMED_ANORITUUP_KANGERLUA_SS,UNNAMED_ANORITUUP_KANGERLUA_S,NAPASORSUAQ_C_S,ANORITUUP_KANGERLUA,SE_NONAME7,NAPASORSUAQ_N,PUISORTOQ_S,PUISORTOQ_N,MOGENS_HEINESEN_SS_SSS,MOGENS_HEINESEN_S,MOGENS_HEINESEN_C,SE_NONAME8,MOGENS_HEINESEN_N,SE_NONAME4,TINGMIARMIUT_FJORD,SE_NONAME6,HEIMDAL_GLETSCHER,RIMFAXE,SKINFAXE,MAELKEVEJEN,AP_BERNSTOFF_GLETSCHER,GYLDENLOVE_S,ICE_CAPS_SE,SE_NONAME5,FIMBULGETLSCHER,SE_NONAME2,GYLDENLOVE_SS,APUSEERSERPIA,SE_NONAME1,NONAME_IKERTIVAQ_S,BUSSEMAND,BRCKNER_GLETSCHER,GYLDENLOVE,GRAULV,UMIIVIK_FJORD,KOGE_BUGT_S,KOGE_BUGT_SS,KOGE_BUGT_C,KOGE_BUGT_N,IKERTIVAQ_S,IKERTIVAQ_M,IKERTIVAQ_N,HEIM_GLETSCHER,NONAME_IKERTIVAQ_N,SE_NONAME10,APUSEERAJIK,IKERTIVAQ_NN,KNUD-RASMUSSEN,GLACIERDEFRANCE,NIGERTULUUP_KATTILERTARPIA,KIV_STEENSTRUP_SONDRE_BRAE,MIDGARDGLETSCHER,LAUBE_GLETSCHER,UNNAMED_POLARIC_C,UNNAMED_POLARIC_S,POLARIC-DECEPTION_O_N,UNNAMED_DECEPTION_N,KOLVEGLETSJER,UNNAMED_KANGER_E,UNNAMED_SORGENFRI_W,COURTAULD,NORDFJORD,FENRISGLETSCHER,UNNAMED_LAUBE_S,KIV_STEENSTRUP_NODRE_BRAE,KRUUSE_FJORD,UNNAMED_UUNARTIT_ISLANDS,HELHEIMGLETSCHER,UNNAMED_DECEPTION_O_CN_CS,UNNAMED_KANGER_W,KANGERLUSSUAQ,EIELSON_HARE_FJORD-ROLIGE,SORGENFRI,STYRTE,GEIKIE4,FREDERIKSBORG_GLETSCHER,ROSENBORG,GEIKIE5,KRONBORG,KONG_CHRISTIAN,BORGGRAVEN,SORTEBRAE,GEIKIE6,ICE_CAPS_CE,GEIKIE7,MAGGA_DAN_GLETSCHER,DENDRITGLETSCHER,GEIKIE_UNNAMED_VESTFORD_S,VESTFJORD,SYDBR,GEIKIE3,BREDEGLETSJER,SW_NONAME1,ILORLIIT-SERMINNGUAQ,NAAJAT_SERMIAT,QAJUUTTAP_SERMIA_N,KIATTUUT-QOOQQUP,EQALORUTSIT_KILLIIT_SERMIAT,QAJUUTTAP_SERMIA,SERMILIGAARSSUK_BRAE,UKAASORSUAQ,KANGIATA_NUNAATA_SERMIA,SERMILIK,SIORALIK-ARSUK-QIPISAQQU,QALERALLIT_SERMIAT,AVANNARLEQ-NIGERLIKASIK,AVANNARLEQ_N,FREDERIKSHABS-NAKKAASORSUAQ,SERMEQ-KANGAASARSUUP,ICE_CAPS_SW,AKULLERSUUP-QAMANAARSUUP,NARSAP_SERMIA,SAQQAP-MAJORQAQ-SOUTHTERRUSSEL_SOUTHQUARUSSEL,ISUNNGUATA-RUSSELL,INUPPAAT_QUUAT,USULLUUP_SERMIA,NORDENSKIOLD_GLETSCHER,SAQQARLIUP_ALANGORLIUP,JAKOBSHAVN_ISBRAE,SERMEQ_AVANNARLEQ,EQIP_SERMIA,KANGILERNGATA_SERMIA,KANGILINNGUATA_SERMIA,CW_NONAME1,ICE_CAPS_CW,CW_NONAME3,KANGERLUARSUUP_SERMIA,UMIAMMAKKU_ISBRAE,INNGIA_ISBRAE,NW_NONAME1,UPERNAVIK_ISSTROM_SS,ILLULLIP_SERMIA,SERMEQ_KUJALLEQ,SERMEQ_AVANNARLEQ2,STORE_GLETSCHER,LILLE_GLETSCHER,CW_NONAME2,SERMEQ_SILARLEQ,KANGERLUSSUUP_SERMERSUA,RINK_ISBRAE,UPERNAVIK_ISSTROM_S,UPERNAVIK_ISSTROM_C,ALISON_GLETSCHER,HAYES_GLETSCHER_M_SS,ICE_CAPS_NW,HAYES_GLETSCHER_N_NN,KJER_GLETSCHER,STEENSTRUP-DIETRICHSON,SVERDRUP_GLETSCHER,NANSEN_GLETSCHER,NORDENSKIOLD_GLESCHER_NW,KONG_OSCAR_GLETSCHER,MOHN_GLETSJER,SAVISSUAQ_UNNAMED1,SAVISSUAQ_WWWWW,HELLAND,SAVISSUAQ_UNNAMED2,NW_NONAME3,SAVISSUAQ_UNNAMED4,NW_NONAME2,NW_NONAME4,UPERNAVIK_ISSTROM_N,NUNATAKASSAAP_SERMIA,KAKIVFAAT_SERMIAT,QEQERTARSUUP_SERMIA,USSING_BRAEER,USSING_BRAEER_N,CORNELL_GLETSCHER,RYDER_GLETSCHER,OSTENFELD_GLETSCHER,STEENSBY_GLETSCHER,YNGVAR_NIELSEN_BRAE,SAVISSUAQ_W,SAVISSUAQ_WWW,SAVISSUAQ_WWWW,CARLOS,SAVISSUAQ_WW,SAVISSUAQ,YNGVAR_NIELSEN_BRAE_W,PITUGFIK,SAVISSUAQ_UNNAMED3,HARALD_MOLTKE_BRAE,GABLE_MIRROR,HART_W,SHARP_W,HUBBARD,FARQUHAR_GLETSCHER,HART,SHARP,MELVILLE_GLETSCHER,BOWDOIN,DAUGAARD-JENSEN,F_GRAAE,HISINGER_GLETSCHER,NORDENSKIOLD_NE,JAETTEGLETSCHER,GERARD_DE_GEER,ADOLF_HOEL,WALTERSHAUSEN,STORSTROMMEN,ZACHARIAE_ISSTROM,GEIKIE1,GEIKIE2,CHARCOT,WAHLENBERG_VIOLINGLETSJER,PASSAGE_CHARPENTIER_GLETSCHER,WORDIE-VIBEKE,SORANERBRAEEN-EINAR_MIKKELSEN-HEINKEL-TVEGEGLETSCHER-PASTERZE,ADMIRALTY_TREFORK_KRUSBR_BORGJKEL_PONY,ICE_CAPS_NE,BLSEBR_GAMMEL_HELLERUP_GLETSJER,AB_DRACHMANN_GLETSCHER_L_BISTRUP_BRAE,NIOGHALVFJERDSFJORDEN,NE_NONAME1,NO_NONAME3,ACADEMY,HAGEN_BRAE,MARIE_SOPHIE_GLETSCHER,JUNGERSEN_HENSON_NARAVANA,NONAME_NORTH_OSCAR,ISSUUARSUIT_SERMIA,DOCKER_SMITH_GLETSCHER_W,RINK_GLETSCHER,DOCKER_SMITH_GLETSCHER,GADE-MORELL,LEIDY-MARIE-SERMIARSUPALUK,HEILPRIN_GLETSCHER,HUMBOLDT_GLETSCHER,TRACY_GLETSCHER,PETERMANN_GLETSCHER,NO_NONAME1,PETERMANN_GLETSCHER_N,NEWMAN_BUGT,TUGTO,SUN,SUN_W,VERHOEFF_W,DODGE,VERHOEFF,SIORARSUAQ,MEEHAN,MEEHAN_W,MORRIS_JESUP_W,MORRIS_JESUP,DIEBITSCH,BAMSE,STORM,NO_NONAME2,HARDER_GLETSCHER,BRIKKERNE_GLETSCHER,ICE_CAPS_NO
2001,1512500000.0,67500000.0,209750000.0,326750000.0,152250000.0,244750000.0,100750000.0,171750000.0,201250000.0,168250000.0,237250000.0,310000000.0,184250000.0,186250000.0,77500000.0,115500000.0,200750000.0,128000000.0,161500000.0,162750000.0,176500000.0,82500000.0,225500000.0,336500000.0,585000000.0,378000000.0,501500000.0,177250000.0,174750000.0,41000000.0,839750000.0,205500000.0,167500000.0,378000000.0,26250000.0,168000000.0,153250000.0,21250000.0,434500000.0,31250000.0,59750000.0,115750000.0,121250000.0,88750000.0,41250000.0,90250000.0,65500000.0,56000000.0,62500000.0,41000000.0,85250000.0,130250000.0,43500000.0,87750000.0,87000000.0,448750000.0,323000000.0,176500000.0,115750000.0,1536250000.0,93000000.0,79750000.0,288500000.0,480250000.0,289500000.0,74000000.0,192250000.0,78000000.0,172750000.0,275250000.0,1013000000.0,215500000.0,628750000.0,274500000.0,153500000.0,583500000.0,357250000.0,324000000.0,1862250000.0,2169000000.0,567500000.0,131000000.0,146250000.0,595000000.0,615250000.0,142000000.0,883250000.0,2183750000.0,816250000.0,760000000.0,605250000.0,894500000.0,229000000.0,538250000.0,1943750000.0,926250000.0,854500000.0,383750000.0,1570500000.0,431750000.0,729750000.0,340750000.0,208500000.0,91250000.0,444250000.0,430750000.0,581250000.0,932250000.0,835500000.0,1196000000.0,282750000.0,1096750000.0,167500000.0,664250000.0,608000000.0,2936500000.0,3704250000.0,954500000.0,550250000.0,496500000.0,12592750000.0,3354500000.0,2182000000.0,3900250000.0,4331500000.0,2110000000.0,3379500000.0,488750000.0,440500000.0,584500000.0,722750000.0,605250000.0,401750000.0,90250000.0,90750000.0,505500000.0,392750000.0,999000000.0,535500000.0,946500000.0,716500000.0,787250000.0,834000000.0,301750000.0,159750000.0,364250000.0,630000000.0,682250000.0,599750000.0,477750000.0,390000000.0,417500000.0,1931500000.0,595250000.0,574250000.0,686500000.0,392500000.0,221250000.0,246750000.0,275500000.0,130000000.0,55000000.0,82750000.0,492250000.0,25500000.0,138250000.0,84000000.0,17000000.0,19250000.0,886250000.0,535750000.0,766250000.0,351250000.0,462500000.0,419000000.0,453500000.0,766250000.0,179500000.0,701000000.0,97250000.0,46250000.0,116500000.0,138500000.0,102000000.0,75750000.0,240250000.0,44000000.0,115250000.0,138250000.0,395500000.0,37000000.0,8750000.0,4500000.0,79500000.0,50500000.0,14500000.0,31750000.0,86250000.0,161000000.0,1465250000.0,171250000.0,271000000.0,507500000.0,821500000.0,1098500000.0,1341750000.0,1439000000.0,631000000.0,1478250000.0,151500000.0,94000000.0,71250000.0,1098000000.0,99250000.0,1521750000.0,1010250000.0,1055000000.0,1139250000.0,297500000.0,823500000.0,1124250000.0,2711750000.0,410750000.0,825250000.0,522750000.0,844000000.0,1534750000.0,204000000.0,224250000.0,112000000.0,50750000.0,120000000.0,249750000.0,1409000000.0,393000000.0,4936000000.0,176250000.0,977000000.0,371000000.0,387500000.0,910750000.0,178000000.0,72750000.0,11500000.0,2250000.0,3016250000.0,136000000.0,64000000.0,18500000.0,5250000.0,24000000.0,167750000.0,91000000.0,60250000.0,116250000.0,329750000.0,107000000.0,151000000.0,207000000.0
2002,1646750000.0,63500000.0,196250000.0,334250000.0,141000000.0,205750000.0,98000000.0,155250000.0,195500000.0,153250000.0,235500000.0,255500000.0,163250000.0,162500000.0,70250000.0,100000000.0,187000000.0,120250000.0,155500000.0,153750000.0,140500000.0,79750000.0,235750000.0,329500000.0,560750000.0,387250000.0,518750000.0,233250000.0,183250000.0,53500000.0,845000000.0,220750000.0,194250000.0,399500000.0,32000000.0,208250000.0,245000000.0,31500000.0,392250000.0,25750000.0,77750000.0,139500000.0,169000000.0,112500000.0,61250000.0,112500000.0,88000000.0,65500000.0,68250000.0,48250000.0,74250000.0,104000000.0,36750000.0,56250000.0,79500000.0,446750000.0,313500000.0,184250000.0,138000000.0,1385000000.0,115500000.0,159500000.0,358250000.0,665250000.0,410000000.0,103500000.0,194500000.0,82250000.0,173250000.0,272500000.0,825000000.0,233000000.0,585000000.0,372500000.0,193000000.0,487750000.0,546500000.0,325000000.0,1783750000.0,2462500000.0,539500000.0,124500000.0,155500000.0,611500000.0,639500000.0,137750000.0,933250000.0,2668750000.0,821250000.0,754750000.0,633000000.0,1310750000.0,257500000.0,571250000.0,2230750000.0,950500000.0,918000000.0,452500000.0,1472500000.0,461250000.0,562500000.0,319500000.0,179750000.0,80000000.0,333000000.0,326750000.0,481500000.0,630250000.0,589500000.0,951750000.0,224500000.0,877250000.0,113500000.0,369000000.0,264500000.0,1654750000.0,2945750000.0,762750000.0,420250000.0,373500000.0,8668250000.0,2850250000.0,1877750000.0,3595500000.0,4211000000.0,2091750000.0,3469500000.0,492250000.0,429500000.0,583000000.0,441250000.0,602750000.0,376750000.0,99000000.0,85000000.0,497250000.0,388000000.0,970750000.0,538250000.0,1017750000.0,683500000.0,773000000.0,810750000.0,301750000.0,158250000.0,374250000.0,613500000.0,703000000.0,606750000.0,502500000.0,438000000.0,474750000.0,1314250000.0,655000000.0,597000000.0,703250000.0,380750000.0,178000000.0,164000000.0,191500000.0,75250000.0,46250000.0,54500000.0,262500000.0,18500000.0,77750000.0,47750000.0,8750000.0,11500000.0,964250000.0,595500000.0,879500000.0,373750000.0,559750000.0,558500000.0,493500000.0,895000000.0,241500000.0,625000000.0,51750000.0,21250000.0,43250000.0,67750000.0,75000000.0,38500000.0,117000000.0,24750000.0,73250000.0,80500000.0,209000000.0,14750000.0,6750000.0,3500000.0,60750000.0,34500000.0,12000000.0,22250000.0,56500000.0,116500000.0,1702500000.0,187750000.0,319750000.0,553500000.0,929250000.0,1318250000.0,1549750000.0,1568750000.0,1038250000.0,1838000000.0,162000000.0,89000000.0,81750000.0,1200500000.0,110000000.0,1624000000.0,1225250000.0,1131750000.0,1327000000.0,393250000.0,1081750000.0,1380250000.0,2975750000.0,461000000.0,952250000.0,672750000.0,886750000.0,1687250000.0,137750000.0,168750000.0,68500000.0,38000000.0,80750000.0,161500000.0,1139000000.0,410500000.0,4691000000.0,131750000.0,853000000.0,342500000.0,317500000.0,628000000.0,128750000.0,30250000.0,7250000.0,2250000.0,2376250000.0,76750000.0,47750000.0,10750000.0,1250000.0,12750000.0,95250000.0,48500000.0,37250000.0,60750000.0,367000000.0,119500000.0,148000000.0,217250000.0
2003,1461000000.0,56000000.0,162750000.0,233500000.0,129000000.0,181750000.0,83250000.0,126250000.0,163500000.0,127250000.0,202250000.0,253500000.0,116250000.0,106500000.0,61750000.0,67250000.0,145250000.0,108000000.0,118250000.0,92000000.0,84500000.0,77000000.0,172250000.0,309500000.0,535750000.0,360750000.0,435000000.0,145250000.0,166750000.0,50500000.0,710500000.0,150500000.0,188750000.0,458250000.0,38500000.0,111500000.0,157750000.0,28000000.0,352000000.0,25000000.0,49250000.0,105250000.0,125500000.0,71500000.0,38500000.0,73500000.0,63250000.0,51500000.0,53750000.0,41750000.0,48500000.0,94750000.0,23500000.0,41250000.0,62500000.0,313000000.0,311250000.0,141250000.0,72500000.0,1322000000.0,78250000.0,68250000.0,235750000.0,337250000.0,219500000.0,45000000.0,144000000.0,44250000.0,169750000.0,206500000.0,828500000.0,169500000.0,472750000.0,185250000.0,111750000.0,434500000.0,240500000.0,236250000.0,1181250000.0,2128500000.0,317250000.0,110500000.0,118250000.0,464250000.0,497750000.0,109000000.0,755750000.0,1767000000.0,674750000.0,685750000.0,543750000.0,895250000.0,216750000.0,483500000.0,1642500000.0,898500000.0,822000000.0,415250000.0,1434250000.0,497000000.0,771000000.0,357500000.0,221000000.0,110750000.0,423500000.0,478500000.0,663250000.0,1158500000.0,1121250000.0,1363750000.0,306250000.0,1198250000.0,174250000.0,755750000.0,670500000.0,3204000000.0,4244750000.0,1267250000.0,650750000.0,603250000.0,15321000000.0,4354000000.0,2664750000.0,4640250000.0,4694500000.0,2247750000.0,4207000000.0,576000000.0,470750000.0,618500000.0,839250000.0,658250000.0,430500000.0,121750000.0,171750000.0,533750000.0,407500000.0,1019000000.0,560750000.0,999250000.0,874750000.0,937750000.0,938500000.0,340250000.0,166250000.0,415250000.0,693500000.0,762500000.0,671250000.0,597750000.0,458000000.0,511250000.0,1787500000.0,727250000.0,678000000.0,761750000.0,407500000.0,216250000.0,253000000.0,251750000.0,101000000.0,53750000.0,69500000.0,422750000.0,24500000.0,115750000.0,71750000.0,13750000.0,14000000.0,1071250000.0,649250000.0,954750000.0,393500000.0,571500000.0,568000000.0,486750000.0,1014750000.0,274250000.0,649750000.0,85750000.0,36750000.0,70250000.0,131500000.0,93250000.0,63500000.0,235750000.0,41000000.0,106500000.0,123000000.0,324000000.0,37750000.0,9750000.0,6250000.0,87000000.0,50500000.0,15250000.0,38750000.0,104000000.0,160750000.0,1421750000.0,163000000.0,307000000.0,566500000.0,974500000.0,1403000000.0,1636000000.0,1581250000.0,908500000.0,1980750000.0,160000000.0,97250000.0,65750000.0,1152500000.0,109250000.0,1577750000.0,1484000000.0,1171000000.0,1426500000.0,366750000.0,1102250000.0,1473500000.0,2602000000.0,389750000.0,946250000.0,616000000.0,937250000.0,1985000000.0,191250000.0,228750000.0,115250000.0,57000000.0,139000000.0,265500000.0,1240250000.0,396000000.0,4255500000.0,204500000.0,981000000.0,314750000.0,420750000.0,639750000.0,163500000.0,66250000.0,11250000.0,2500000.0,2479500000.0,110500000.0,62750000.0,13250000.0,4250000.0,28000000.0,114750000.0,78000000.0,50750000.0,79250000.0,338000000.0,118250000.0,176750000.0,284250000.0
2004,1665500000.0,73750000.0,211750000.0,379250000.0,161000000.0,236250000.0,107750000.0,173750000.0,227000000.0,179750000.0,259000000.0,320500000.0,186250000.0,184000000.0,112000000.0,119750000.0,218750000.0,136500000.0,149000000.0,134000000.0,135500000.0,81250000.0,261750000.0,321750000.0,604250000.0,394500000.0,472750000.0,178000000.0,203250000.0,66250000.0,772500000.0,175500000.0,205500000.0,494000000.0,38500000.0,198500000.0,245000000.0,26500000.0,435500000.0,27750000.0,88250000.0,141750000.0,177000000.0,111750000.0,58000000.0,144500000.0,102250000.0,59500000.0,74000000.0,47750000.0,85500000.0,151250000.0,35000000.0,58750000.0,108250000.0,401750000.0,309750000.0,153500000.0,86250000.0,1429250000.0,89000000.0,75000000.0,244250000.0,409250000.0,295250000.0,59500000.0,180250000.0,72500000.0,170250000.0,263750000.0,934000000.0,188000000.0,527500000.0,227000000.0,132250000.0,604750000.0,289500000.0,271000000.0,1592500000.0,2530750000.0,527000000.0,118750000.0,138250000.0,566250000.0,630250000.0,138250000.0,870250000.0,2485750000.0,760000000.0,749250000.0,681750000.0,1246750000.0,276500000.0,596500000.0,2193250000.0,1004000000.0,939750000.0,487000000.0,1711500000.0,550000000.0,785750000.0,324750000.0,164000000.0,80000000.0,446750000.0,346750000.0,567750000.0,920000000.0,769000000.0,1091000000.0,238250000.0,1031000000.0,113500000.0,640250000.0,591500000.0,2823750000.0,3546500000.0,878500000.0,495250000.0,438500000.0,12707000000.0,3884250000.0,2573250000.0,4687750000.0,4851000000.0,2258500000.0,4201250000.0,573000000.0,502250000.0,649750000.0,632750000.0,665250000.0,404000000.0,127250000.0,163500000.0,531000000.0,391750000.0,1023500000.0,580500000.0,958750000.0,917250000.0,938750000.0,974750000.0,346500000.0,174000000.0,428500000.0,714750000.0,806500000.0,685750000.0,607750000.0,420250000.0,476500000.0,1433250000.0,679500000.0,593250000.0,666500000.0,333500000.0,212250000.0,229000000.0,258500000.0,89250000.0,46000000.0,57250000.0,344250000.0,24000000.0,95500000.0,59750000.0,12000000.0,12250000.0,1085750000.0,622000000.0,850500000.0,374500000.0,560500000.0,556250000.0,489250000.0,642750000.0,152250000.0,484500000.0,64500000.0,30750000.0,58250000.0,83250000.0,81500000.0,48250000.0,160750000.0,32250000.0,96500000.0,99250000.0,213250000.0,31250000.0,6500000.0,3500000.0,70750000.0,46000000.0,11500000.0,30000000.0,92250000.0,125250000.0,1702250000.0,193750000.0,344750000.0,589250000.0,1035500000.0,1446500000.0,1798750000.0,1699000000.0,838500000.0,1803000000.0,173250000.0,102000000.0,72750000.0,1332750000.0,117250000.0,1710750000.0,1570750000.0,1226750000.0,1544500000.0,337000000.0,1282000000.0,1273000000.0,2147500000.0,315000000.0,668750000.0,514000000.0,613500000.0,1453500000.0,183000000.0,202750000.0,92500000.0,42500000.0,114250000.0,215250000.0,1067750000.0,300000000.0,4132750000.0,158750000.0,963500000.0,299250000.0,353000000.0,455500000.0,126750000.0,34750000.0,5750000.0,1500000.0,1941250000.0,68250000.0,51000000.0,8500000.0,0.0,13500000.0,79250000.0,40500000.0,34750000.0,36250000.0,292250000.0,109000000.0,139250000.0,173500000.0
2005,1675750000.0,64000000.0,208000000.0,404750000.0,141500000.0,241250000.0,115750000.0,172750000.0,248250000.0,191000000.0,299000000.0,304000000.0,232500000.0,209250000.0,119500000.0,134250000.0,284750000.0,158750000.0,169750000.0,164250000.0,180250000.0,82000000.0,287000000.0,337250000.0,654250000.0,418000000.0,529250000.0,249750000.0,241250000.0,79750000.0,868750000.0,226000000.0,209500000.0,520250000.0,53500000.0,275250000.0,317750000.0,37250000.0,474250000.0,30000000.0,116500000.0,162000000.0,227250000.0,166250000.0,86750000.0,199750000.0,125000000.0,74250000.0,95500000.0,65000000.0,97250000.0,172750000.0,42500000.0,70500000.0,128750000.0,454750000.0,314000000.0,183750000.0,148500000.0,1478000000.0,105750000.0,146500000.0,302750000.0,615250000.0,586000000.0,116500000.0,249000000.0,87750000.0,180750000.0,297750000.0,926750000.0,224000000.0,593500000.0,309000000.0,154000000.0,658250000.0,415750000.0,330500000.0,1907000000.0,2574000000.0,627500000.0,138500000.0,195000000.0,797250000.0,928500000.0,156250000.0,1422750000.0,3683750000.0,1087750000.0,797250000.0,754500000.0,1381500000.0,317250000.0,537500000.0,2271750000.0,909000000.0,936250000.0,414250000.0,1680000000.0,500750000.0,588750000.0,249750000.0,110500000.0,53500000.0,346000000.0,198750000.0,430250000.0,604500000.0,462000000.0,984000000.0,156250000.0,646000000.0,83500000.0,315250000.0,202250000.0,1636750000.0,3136250000.0,617000000.0,426750000.0,346000000.0,9473250000.0,3389750000.0,2275000000.0,4359000000.0,4554500000.0,2193750000.0,4021750000.0,572000000.0,484750000.0,630250000.0,411500000.0,654250000.0,408250000.0,124000000.0,158500000.0,539750000.0,424500000.0,1020500000.0,567000000.0,1283250000.0,881750000.0,909000000.0,939250000.0,331250000.0,170000000.0,423250000.0,729500000.0,833500000.0,729750000.0,618500000.0,522250000.0,501250000.0,1868250000.0,704000000.0,644250000.0,748000000.0,407750000.0,194250000.0,174500000.0,182500000.0,75500000.0,44250000.0,42250000.0,236000000.0,19250000.0,98250000.0,57000000.0,12250000.0,13250000.0,1138250000.0,704500000.0,1035250000.0,408750000.0,628500000.0,691000000.0,554750000.0,610500000.0,230000000.0,489500000.0,51750000.0,31000000.0,46500000.0,55000000.0,83000000.0,55000000.0,146000000.0,25500000.0,95500000.0,114750000.0,267000000.0,40750000.0,9750000.0,5750000.0,89500000.0,51000000.0,15500000.0,37250000.0,103250000.0,170500000.0,1759750000.0,197500000.0,339250000.0,612750000.0,1093750000.0,1532750000.0,1798750000.0,1684250000.0,893750000.0,1955500000.0,165500000.0,99750000.0,79250000.0,1321500000.0,119250000.0,1721250000.0,1517000000.0,1190250000.0,1581750000.0,377750000.0,1231750000.0,1632500000.0,2690500000.0,412250000.0,800500000.0,627250000.0,729250000.0,1846250000.0,111000000.0,156750000.0,70250000.0,41000000.0,77000000.0,152000000.0,1492750000.0,503750000.0,4636000000.0,222500000.0,922750000.0,354750000.0,394750000.0,632500000.0,168250000.0,74000000.0,12500000.0,2250000.0,2698750000.0,129750000.0,62250000.0,13500000.0,1750000.0,22000000.0,169500000.0,76000000.0,59750000.0,82000000.0,289500000.0,115000000.0,171750000.0,270500000.0
